bin_lo,bin_hi,n_total,acc_overall,n_cls_6,acc_cls_6_vegetation,n_cls_1,acc_cls_1_road,n_cls_4,acc_cls_4_building,n_cls_2,acc_cls_2_sidewalk,n_cls_7,acc_cls_7_vehicle,n_cls_8,acc_cls_8_terrain,n_cls_3,acc_cls_3_parking,n_cls_5,acc_cls_5_fence
0.14721093750000003,0.15641162109375004,13927114,0.5598854866844631,4628277,0.7211642691221809,2706294,0.000961462427954982,3292396,0.9129087145045736,1615828,0.7450440269632659,272923,0.11512404597633764,973787,0.20944107900393003,286937,0.038475344762090635,150672,0.008681108633322714
0.15641162109375004,0.16561230468750004,13462982,0.5528271522609182,4471830,0.7152056316988794,2601027,0.0010688085898377833,3102296,0.9083972000092835,1604279,0.7325764408809191,280533,0.11600417776161806,973139,0.20895678829026482,281635,0.03870967741935484,148243,0.009990353676058904
0.16561230468750004,0.17481298828125003,13474490,0.5456196115771358,4463808,0.709986182201385,2601934,0.0010123239098301495,3016607,0.904113794073938,1649983,0.7234086654226134,295864,0.11655017170051105,1002602,0.21091220643884612,289526,0.039371248178056546,154166,0.011409779069314894
0.17481298828125003,0.18401367187500003,13102814,0.5375475832901238,4339226,0.7038506406442071,2524698,0.0010832978835488443,2840265,0.8992889747963658,1645321,0.7112605989955759,309633,0.11478750649963021,1002334,0.2123164533977696,285889,0.039875616060778836,155448,0.01453219082908754
0.18401367187500003,0.19321435546875004,13009380,0.5298173318021304,4279817,0.696621140576805,2510787,0.001198429018471101,2749133,0.8949065032502974,1679656,0.701188814852565,325075,0.11465354149042528,1020092,0.2143590970226215,288161,0.04084522194190054,156659,0.015926311287573647
0.19321435546875004,0.20241503906250002,13104245,0.5213081715123611,4289401,0.6901007856341713,2539208,0.0012389690013579037,2689147,0.8893567365413643,1735593,0.6891898042916744,346927,0.11620888544275886,1047837,0.21462403026424912,294201,0.042110665837301706,161931,0.016828155201906985
0.20241503906250002,0.21161572265625003,13042986,0.5135774124115444,4240449,0.6837863160245531,2529009,0.0013447955305813462,2605051,0.8852429376622569,1768834,0.6791202566210283,369038,0.11238138077921515,1066398,0.21727535122909084,299121,0.040288043968828666,165086,0.01842070193717214
0.21161572265625003,0.22081640625000004,12824319,0.5051221043394195,4147661,0.6770905336766915,2505396,0.0014037701026105255,2485922,0.8799515833561954,1770432,0.6683927990456566,382864,0.11384460278323373,1069035,0.22039783543101957,299480,0.04234673433952184,163529,0.020002568351790814
0.22081640625000004,0.23001708984375005,12770705,0.49649310668439994,4092372,0.6701631718719608,2500462,0.0012809632779862282,2410179,0.8741222124995696,1808276,0.6555387562518111,402831,0.10901842211746365,1087110,0.2232791529835987,300462,0.04107008540181454,169013,0.021513138042635774
0.23001708984375005,0.23921777343750006,13146290,0.4885153149671885,4186058,0.664003699900957,2578117,0.0015643200056475327,2404526,0.8682908814460729,1906323,0.6451524741609895,441650,0.10923808445601721,1135060,0.22469913484749704,316027,0.04133824008708117,178529,0.025318015560497176
0.23921777343750006,0.24841845703125004,12911344,0.4804008010320227,4069826,0.6561624501882881,2544485,0.0014769196910180253,2301070,0.863369649771628,1914325,0.635260470400794,458466,0.10794693608686358,1129896,0.22841305748493668,316459,0.04243203700953362,176817,0.026156987167523484
0.24841845703125004,0.257619140625,12888636,0.4717745151620389,4035003,0.6506570131422454,2550081,0.0015203438635870783,2226677,0.8566671322333684,1941012,0.6221136190811803,484941,0.10526847595893109,1150744,0.2315032709273305,319850,0.042451148976082535,180328,0.028675524599618474
0.257619140625,0.26681982421875006,13113314,0.4638575725403967,4058009,0.6436355858254627,2607151,0.0015948443339108475,2203668,0.851124125775752,2021588,0.6132149577460887,523239,0.10224773000483527,1185391,0.23529029661942769,328615,0.04018684478797377,185653,0.031203374036508972
0.26681982421875006,0.27602050781250004,13326924,0.454963500954909,4086567,0.6357960116645586,2656097,0.001765372273678258,2171961,0.845261033692594,2088777,0.6027618075074553,564876,0.09887479730064651,1224834,0.23597728345228822,340974,0.04066292444585218,192838,0.03470788952384903
0.27602050781250004,0.2852211914062501,13687389,0.44769670826188984,4153834,0.6295708976333672,2733798,0.0018311521187739548,2174877,0.8393430984832706,2182685,0.5929893685987672,615969,0.0959285288707711,1272149,0.24095290724592797,353580,0.041868883986650826,200497,0.03721751447652583
0.2852211914062501,0.29442187500000006,13248926,0.4385025623963784,3963334,0.6206224355555197,2652237,0.0016785830225579388,2042972,0.831776451170158,2158412,0.582544945079994,634308,0.0937352201138879,1251848,0.24498181887896933,347780,0.04198056242452125,198035,0.04088671194485823
0.29442187500000006,0.30362255859375004,14385034,0.43107767419944926,4274842,0.6140386007248922,2874824,0.0019107256652929013,2154144,0.8255938321672088,2370431,0.5727641935158627,728506,0.09016947012104225,1383934,0.24819174902849414,380699,0.04105605741018495,217654,0.04461209074953826
0.30362255859375004,0.3128232421875001,14066981,0.42402637779918806,4151794,0.6077685935284843,2804756,0.0019663029511301517,2042599,0.8189894345390358,2349234,0.5636986353849808,755965,0.0871759935975872,1371591,0.25368859958981943,374865,0.038656583036559826,216177,0.048335391831693476
0.3128232421875001,0.32202392578125005,14883691,0.41608388671869095,4331111,0.60186704981701,2966236,0.002106710322442314,2084819,0.8106084988672878,2531358,0.5551628809516473,847083,0.08293402181368295,1489174,0.25918529332368145,399205,0.03929560000500996,234705,0.05395283440915191
0.32202392578125005,0.3312246093750001,14346724,0.4091960645510431,4124620,0.5969682055559058,2859138,0.00219331840575726,1934319,0.8023924699080142,2484908,0.5469542534371494,854132,0.08115490345754521,1464949,0.2681738408640847,394310,0.03945372929928229,230348,0.05702675951169535
0.3312246093750001,0.34042529296875007,15518973,0.4026592481345254,4418878,0.5917103844007461,3084439,0.0020963293487081445,2021893,0.7957582325078528,2732120,0.5382237969049676,967598,0.07751979644439116,1613987,0.27335969868406623,428121,0.03807801999901897,251937,0.06254341363118557
0.34042529296875007,0.34962597656250005,15478105,0.39511296764041853,4365640,0.583021275231123,3064530,0.0022036005521238167,1958882,0.7874578458528896,2753447,0.5280156109778035,1011570,0.07615389938412567,1636436,0.27960580187676143,432619,0.03703258525399948,254981,0.06499699977645393
0.34962597656250005,0.3588266601562501,15813335,0.38861176342624754,4428056,0.5743890772835755,3107587,0.0022509426123870383,1939645,0.7820126878887631,2851185,0.5201349614283184,1078660,0.07275415793669923,1695695,0.28397795594136915,443591,0.0365471797218609,268916,0.06979502893096728
0.3588266601562501,0.36802734375000007,16019704,0.3824739832895789,4451943,0.5676622544358721,3139185,0.0022193658545131938,1903826,0.7762720962945143,2926415,0.5117664446088473,1131635,0.06998192880213143,1737254,0.2885363913394357,455260,0.03677898343803541,274186,0.07376744253900637
0.36802734375000007,0.37722802734375005,16708796,0.37558606855933846,4607651,0.5608332749160039,3276347,0.0023611662623037183,1924231,0.7685594920776144,3097505,0.5027959599742373,1223253,0.0687617361249063,1806734,0.28942334621477206,476652,0.035808094794525146,296423,0.07873882930811711
0.37722802734375005,0.3864287109375001,16779643,0.3694812815743458,4599759,0.553958370427668,3283249,0.002421077414475722,1869219,0.76164537167662,3166839,0.49557208307716305,1269038,0.06709491756748025,1803592,0.289795585697874,485262,0.03571678804439664,302685,0.08427903596147811
0.3864287109375001,0.39562939453125007,17332341,0.3637889999971729,4728523,0.546825932748979,3393080,0.0024016527756492625,1879517,0.7553451232417691,3317753,0.48960757476521005,1347990,0.06555464061306093,1834641,0.29063288131029447,509344,0.033963293962430106,321493,0.08875154357948696
0.39562939453125007,0.40483007812500005,17833605,0.35706302791835975,4839717,0.5388496889384234,3495399,0.0023879963346101546,1873642,0.7463880506521523,3474361,0.48303558553644826,1432251,0.06510869952263953,1843146,0.2883276745303953,533607,0.034302398581727754,341482,0.09313521649750206
0.40483007812500005,0.4140307617187501,17580635,0.3512127406091987,4749404,0.5325127110685888,3458064,0.0025624164272263325,1795575,0.7402960054578617,3492149,0.4764347111191418,1441868,0.06271725289693647,1759435,0.2853666091671474,534482,0.03339495062509121,349658,0.09484410481098673
0.4140307617187501,0.42323144531250007,18618480,0.3449668823663371,5005877,0.522815682446852,3674380,0.002662217843554559,1856610,0.7344558092437291,3763302,0.47020409204469904,1567145,0.06251878415845374,1797513,0.28237570465415274,572046,0.03321586026298584,381607,0.09999030416108719
0.42323144531250007,0.4324321289062501,18153031,0.3388281549235497,4860038,0.5155002903269481,3597359,0.0026722381613845047,1759515,0.7267468592197281,3740261,0.46376335769081356,1558160,0.06154631103352672,1680649,0.2780289043101802,569262,0.033128858065354795,387787,0.10430726146054406
0.4324321289062501,0.4416328125000001,18289530,0.3334766393668946,4882607,0.5072693747418131,3635645,0.002706809933313071,1731995,0.7199137410904766,3832430,0.45882194847655405,1602591,0.06150664767242547,1619845,0.27548438276501763,582579,0.03273375799676954,401838,0.10780712625485893
0.4416328125000001,0.45083349609375006,18368980,0.3277034979623256,4903461,0.4977217112566002,3660821,0.0028291467952134236,1700907,0.7134622880616048,3907370,0.45343261580039773,1640134,0.06038470027448977,1547061,0.2711606071124539,592644,0.032361755117743536,416582,0.10965668223783073
0.45083349609375006,0.4600341796875001,18351241,0.3231949272531487,4894428,0.489451678520963,3661003,0.0029145018455324946,1664531,0.7065647921246285,3963038,0.44955713268457176,1656937,0.06083393635364531,1477034,0.26933164707108975,603251,0.03313546102700203,431019,0.11243587869676279
0.4600341796875001,0.4692348632812501,17958259,0.3178311995611601,4771364,0.4811730985101954,3596033,0.003164876406862785,1595761,0.7007584469102829,3928470,0.4434558492237436,1651747,0.06093003347364941,1376824,0.2677807766279495,601286,0.03335351230529232,436774,0.11615389194411756
0.4692348632812501,0.4784355468750001,19875370,0.3130186758787384,5299376,0.47171383951619966,3971973,0.003288038463504158,1728330,0.6948522562242164,4406632,0.438423267475024,1848021,0.06051013489565324,1450063,0.26405611342403745,672801,0.03364739350863034,498174,0.1169250101370204
0.4784355468750001,0.4876362304687501,18171240,0.3084397652554256,4859386,0.4630897813015883,3629703,0.0035487752028196245,1549134,0.6874873316317375,4069943,0.4340274544385511,1710675,0.06062811463311266,1255603,0.26248105491942914,626351,0.03397456058982903,470445,0.11792239262825623
0.4876362304687501,0.4968369140625001,18818744,0.3046454109796063,5049047,0.4543984240986467,3744353,0.00352851347081859,1588169,0.6818033849042514,4252885,0.4304480370383869,1789235,0.061141772880588634,1230958,0.2590762641779817,658978,0.034441210480471274,505119,0.12092793975281073
0.4968369140625001,0.5060375976562501,17804880,0.30084156703106113,4798207,0.4453874124230155,3527335,0.0038726120428028525,1473771,0.67687585113291,4066611,0.42703592745900704,1708651,0.061591278733925184,1107559,0.25671589504486897,630916,0.03475740035123535,491830,0.12216212919098063
0.5060375976562501,0.51523828125,18270614,0.2967150967121302,4943474,0.4366781336363861,3597617,0.004208063281889095,1492990,0.6716032927213176,4201553,0.4223619218893585,1775159,0.06165701213243433,1081711,0.2531369284402211,654038,0.03538632311884019,524072,0.12141843105527485
0.51523828125,0.5244389648437501,18714641,0.2931651213613983,5101043,0.42953352873128103,3664075,0.004465519947053485,1512091,0.6638899378410427,4327064,0.4181560522331077,1834937,0.06213346834250985,1047126,0.24798161825797468,677737,0.03566722784797052,550568,0.12341254849537205
0.5244389648437501,0.5336396484375001,16844283,0.2892720337220646,4616187,0.4205945296410219,3278985,0.004705724484863456,1338302,0.6600998877682317,3920173,0.41424472848519694,1671127,0.06303051772845511,890732,0.24400493077603588,619104,0.036908176978342894,509673,0.12313385248973362
0.5336396484375001,0.5428403320312502,17112486,0.28625817429448885,4728212,0.4142441159575755,3303477,0.005089183305953092,1342929,0.6540613837365936,3996396,0.41032645413517577,1713722,0.06360599910603937,861737,0.23961835223507869,633451,0.03813396774178271,532562,0.12263548657245542
0.5428403320312502,0.5520410156250001,17312407,0.28269604567406487,4814848,0.40640763737505314,3315572,0.005741392435453068,1349700,0.6487034155738313,4050813,0.40629177402165934,1753023,0.06313379801634092,825447,0.23361160680213267,648290,0.03903499976862207,554714,0.122838075116186
0.5520410156250001,0.5612416992187501,17483702,0.28022675060464886,4910020,0.4004162915833337,3318973,0.006356484370315757,1354070,0.64331386117409,4088400,0.40292070247529593,1790350,0.06477839528583797,788821,0.23052504940918156,658894,0.040442013434634404,574174,0.12085709210100075
0.5612416992187501,0.5704423828125001,15790182,0.27701542642130406,4484692,0.39284102453412634,2961575,0.006984796940816964,1212796,0.6371615671555645,3690899,0.39888439103860607,1635766,0.06507043183438217,676789,0.2246342656278397,599837,0.042509881851236254,527828,0.11880574732678069
0.5704423828125001,0.5796430664062501,15837783,0.27373395632456893,4524395,0.3871012588423425,2943926,0.007394547281419438,1204720,0.6319385417358391,3702409,0.3934565305994016,1666602,0.06630797274934268,645268,0.22052852458203412,606889,0.04429640346092943,543574,0.11853583872664991
0.5796430664062501,0.5888437500000001,14029857,0.27167896294310057,4051787,0.3822362824106993,2581315,0.008181876291735026,1063283,0.6274782912921584,3259604,0.3903897528656855,1495260,0.06725786819683534,545938,0.2163835453842744,539939,0.04587925673085293,492731,0.11889245856258283
0.5888437500000001,0.5980444335937501,15090407,0.2686840056732731,4392214,0.3759796312292616,2747390,0.009086442041355614,1137047,0.6218775477179044,3497276,0.3864770753008913,1632212,0.06777122089532488,559138,0.21109815465949372,583425,0.047824484723829115,541705,0.11617208628312457
0.5980444335937501,0.6072451171875001,14322644,0.2655705887823505,4201210,0.3704342320426734,2587031,0.010211706005842218,1080210,0.6166458373834718,3294119,0.3807792007513997,1572107,0.06839165527537248,504536,0.20638765122805905,556893,0.049108176974750985,526538,0.11688994906350539
0.6072451171875001,0.6164458007812501,12961977,0.2629156030750556,3837358,0.36621394198821167,2316998,0.011366863501824344,972851,0.6127536488115858,2960155,0.3757445133785224,1447497,0.06860808692522333,435777,0.1995493107713349,504316,0.049758484759555514,487025,0.11607617678763923
0.6164458007812501,0.6256464843750001,12671617,0.2601807646174912,3775235,0.35988249738095773,2248590,0.012388207721283115,947944,0.6089674073573966,2871428,0.37254947712427405,1442930,0.06994102278003785,403592,0.1979053103133858,496589,0.05370839869590345,485309,0.11525440492552168
0.6256464843750001,0.6348471679687501,12361118,0.2577022563816639,3711554,0.35538537227263833,2169964,0.01332510585429067,923932,0.6058616867908028,2778284,0.3674710720718256,1436712,0.07104973021732956,376579,0.19241380958577084,485821,0.055269327591849673,478272,0.11591521142780677
0.6348471679687501,0.6440478515625001,11452132,0.2561404286992151,3455890,0.3524397477928985,1998114,0.014681844979815966,857744,0.6012982894663209,2549438,0.3646760580174925,1362233,0.07333767424515483,331815,0.18811687235357052,448010,0.058487533760407134,448888,0.115886368091818
0.6440478515625001,0.6532485351562501,9535040,0.25383260059737556,2892273,0.3485763619132772,1658281,0.015754869048128756,712237,0.5985900760561442,2096868,0.36263799151877946,1159428,0.07340861183273131,263905,0.18586991531043368,373375,0.05948175426849682,378673,0.11325074668645507
