bin_lo,bin_hi,n_total,acc_overall,n_cls_6,acc_cls_6_vegetation,n_cls_1,acc_cls_1_road,n_cls_4,acc_cls_4_building,n_cls_2,acc_cls_2_sidewalk,n_cls_7,acc_cls_7_vehicle,n_cls_8,acc_cls_8_terrain,n_cls_3,acc_cls_3_parking,n_cls_5,acc_cls_5_fence
0.5703833007812501,0.5788964843750001,10683988,0.20582136557996883,1755211,0.2986501338015771,3004099,0.018110255354434057,573096,0.6312188533858202,2898779,0.2620013460839892,1426354,0.25338730777913476,221718,0.26446657465789875,529549,0.10686452056372499,275182,0.08181494429141441
0.5788964843750001,0.58740966796875,10678128,0.20251265015740585,1704963,0.2930010797888283,3052056,0.018823049118364802,570974,0.6344562099149874,2852298,0.25681958897702833,1491967,0.2524519644201246,207259,0.2640898585827395,526949,0.1079060781973208,271662,0.08253270608329469
0.58740966796875,0.5959228515625001,8980444,0.1997961348013528,1394287,0.28821325881974086,2609719,0.019470295460928936,475916,0.6348641356878104,2352126,0.2539251723759697,1313297,0.25240139892194985,163031,0.26981985021253624,444494,0.10944354704450454,227574,0.07942032042324694
0.5959228515625001,0.6044360351562501,8569474,0.19662023596780853,1290273,0.2819217328425845,2526445,0.01998024892685176,449823,0.6365881691243,2206778,0.2503618397500791,1312292,0.25077040780557985,146973,0.26086424037068034,422384,0.11145308534414182,214506,0.08089284215826131
0.6044360351562501,0.6129492187500001,8874576,0.19362987031718473,1300492,0.27677140651384247,2659004,0.020505422331068324,459955,0.6417627811416334,2233944,0.2461476205312219,1426570,0.24925660850852044,140057,0.2633927615185246,435498,0.11165148864059077,219056,0.08108428894894457
0.6129492187500001,0.62146240234375,7317686,0.19081236882806943,1040360,0.2702314583413434,2228764,0.02124765116450194,379777,0.6417450240535894,1789665,0.24325055247769833,1236558,0.24750961944364921,108531,0.25291391399692253,355548,0.11396210919482039,178483,0.08250645719760426
0.62146240234375,0.6299755859375,6924153,0.188347513407055,953770,0.2641685102278327,2146310,0.021570509385876225,354217,0.6513126134544643,1641013,0.24006330236262602,1232080,0.24693201740146745,95130,0.2558288657626406,335343,0.11532073131092642,166290,0.08414216128450297
0.6299755859375,0.6384887695312501,6200323,0.1862709410461358,839308,0.2573977610126437,1946623,0.022652049215487538,317713,0.652198682458697,1419962,0.23721902417106935,1155531,0.24703274944592574,80052,0.24517813421276172,294135,0.1141176670576436,146999,0.08236790726467527
0.6384887695312501,0.6470019531250001,5830230,0.18474451265215952,765998,0.25473304107843625,1854554,0.023658518436238576,298902,0.657496436959271,1285846,0.2334883026427737,1144885,0.24533206391908358,70866,0.24588660288431688,272799,0.11589851868958465,136380,0.08378061299310749
0.6470019531250001,0.6555151367187501,5447763,0.18249729292555494,700643,0.24670909436046604,1754721,0.023869321675639602,279206,0.6630337456931441,1153134,0.23152036103349655,1126250,0.24264506104328523,61895,0.24131189918410212,248456,0.11563013169333805,123458,0.08441737270974745
0.6555151367187501,0.6640283203125001,4581689,0.1810264729884547,577127,0.24296212098896777,1490217,0.025315105115563705,232992,0.665846896030765,929524,0.22814150038084008,995191,0.24038903084935453,48933,0.24192262890074184,204753,0.11684810478967342,102952,0.09000310824461885
0.6640283203125001,0.6725415039062501,4287883,0.17945778837715487,528883,0.23769340288872964,1410721,0.025445144716779576,218891,0.6740660876874791,827296,0.2250814702355626,979760,0.23933208132603903,42358,0.2326124935077199,186921,0.11489880751761439,93053,0.08932543819113839
0.6725415039062501,0.6810546875000001,3986577,0.1786575300063187,485021,0.2348413780021896,1319822,0.02652554662674209,200505,0.6797586095109848,729269,0.22267229239142208,958926,0.23754596287930455,37482,0.22698895469825517,169024,0.11782942067398712,86528,0.09735576923076923
0.6810546875000001,0.6895678710937501,3505360,0.1776082913024625,419263,0.2297817837491026,1168467,0.026444906017884972,177223,0.682129294730368,607728,0.22006555564331412,884665,0.23712252660611643,31522,0.22961741006281328,142769,0.11643283906170107,73723,0.09600803005846208
0.6895678710937501,0.6980810546875,3258332,0.17731710580751134,385512,0.2294221710348835,1088740,0.02695593070889285,165385,0.6880974695407686,533933,0.2178700323823401,861722,0.23520230422340382,26789,0.21841054164022547,128754,0.11313046584960468,67497,0.09985628990918115
0.6980810546875,0.7065942382812501,3008998,0.17591470649033333,351205,0.22568300565196964,1007551,0.026797650937768907,151970,0.6935579390669211,463694,0.2170396856547637,833733,0.23055222715185797,24108,0.21718931475029035,116269,0.11316860040079471,60468,0.10605609578620097
0.7065942382812501,0.7151074218750001,2625998,0.1757792656353889,302849,0.22081631440090607,874489,0.02796490293188365,132803,0.7008953110998999,376978,0.21406819496097915,767997,0.22808292219891485,20649,0.21318223642791417,97235,0.11164704067465418,52998,0.11438167478018038
0.7151074218750001,0.7236206054687501,2424637,0.17629731790779404,277615,0.21879221223637052,799616,0.027878381623179127,122763,0.7037869716445508,325712,0.21605897234366556,747375,0.2262037129954842,17980,0.1992769744160178,85797,0.10977073790458874,47779,0.11705979614474979
0.7236206054687501,0.7321337890625002,2110677,0.1773663142205084,239340,0.2172307178073034,692044,0.02821930397489177,108150,0.7151733703190014,262716,0.2166636215533123,681822,0.22426234413087287,14761,0.20079940383442857,70550,0.10728561304039688,41294,0.1243522061316414
0.7321337890625002,0.7406469726562501,1941852,0.177649995983216,218858,0.2158020268850122,628336,0.02937441114308268,100212,0.7129285913862611,225476,0.2154508683851053,657622,0.221420512087491,13061,0.1891126253732486,60674,0.10520156904110492,37613,0.1275091058942387
0.7406469726562501,0.7491601562500001,1788041,0.17714694461704178,201801,0.21427544957656305,568254,0.027489467738018563,92738,0.7259268045461408,191887,0.20905532943868005,633675,0.21793821754053735,11699,0.20429096503974697,53373,0.09995690705038128,34614,0.1335008955913792
0.7491601562500001,0.7576733398437501,1537204,0.1769634999648713,171934,0.20993520769597637,478738,0.02728423480066341,81042,0.7177883072974507,150839,0.21273675906098555,571054,0.213897459784889,9512,0.18849873843566023,44304,0.10547580353918382,29781,0.13428024579429837
0.7576733398437501,0.7661865234375,1495743,0.17723699860203257,165348,0.21117279918716889,456495,0.027329981708452446,79150,0.724801010739103,134998,0.20968458791982103,582523,0.21000715851562943,8887,0.20333070777540227,40112,0.10051854806541684,28230,0.136733970952887
0.7661865234375,0.7746997070312501,1199245,0.17819378025340943,133152,0.21227619562605143,356173,0.02713007443012244,64113,0.7271224244692964,98616,0.2146609069522187,486924,0.20603831398739844,7404,0.18273905996758508,30175,0.10233637116818559,22688,0.14179301833568406
0.7746997070312501,0.7832128906250001,1172693,0.17944935289969327,129452,0.206369928622192,337690,0.027738458349373687,63343,0.7284782848933584,88390,0.21897273447222537,495919,0.20506977954061045,7067,0.17277486910994763,28759,0.10021210751416948,22073,0.1384949938839306
0.7832128906250001,0.7917260742187501,991628,0.1810648751346271,109366,0.20898633944736025,273395,0.026942701951389016,54864,0.7312263050452027,67788,0.21735410397120433,439032,0.201434064031779,5972,0.16610850636302746,22520,0.10159857904085258,18691,0.14761114975121717
0.7917260742187501,0.8002392578125002,837741,0.18159073030924833,93603,0.2043737914383086,221636,0.028691187352235196,46422,0.7277368489078454,52038,0.2208194012068104,385359,0.19839162962328633,4746,0.1639275179098188,17687,0.09730310397467067,16250,0.14843076923076923
0.8002392578125002,0.8087524414062501,828797,0.18304723593352776,92102,0.20133113287442184,209238,0.029822498781292117,47549,0.726177206671013,46215,0.2275884453099643,397269,0.19490320160898536,4753,0.17841363349463496,16064,0.08522161354581673,15607,0.1430768245018261
0.8087524414062501,0.8172656250000001,744578,0.1852203530053265,80583,0.204670960376258,177596,0.029910583571702065,43628,0.7332676262950398,36928,0.22570948873483535,374053,0.19122423827639398,4540,0.16431718061674008,13071,0.09387193022722057,14179,0.16073065801537484
